제목,종목명,분석가,날짜,분류,PDF경로,원문내용,수집일자
휴젤 1Q25 Re: 바람 한 점 없이 순항 중,,,2025/05/09,,kyobo_reports/2025/05/09/휴젤 1Q25 Re 바람 한 점 없이 순항 중_20250509.pdf,"휴젤  
1Q25 R e: 바람 한 점 없이 순항 중 
 
 1  Research Center  
 
2025/05/09 
 
 
   
휴젤 145020  
1Q25 Re: 바람 한 점 없이 순항 중 
 May 09 , 2025  
  
Buy    유지  
TP 460,000원  유지 
  
Company Data  
현재가 (05/08)  367,500 원 
액면가 (원) 500 원 
52주 최고가 (보통주 ) 372,000 원 
52주 최저가 (보통주 ) 191,000 원 
KOSPI (05/08)  2,579.48p  
KOSDA Q (05/08)  729.59p  
자본금  66 억원 
시가총액  46,320 억원 
발행주식수 (보통주 ) 1,260 만주 
발행주식수 (우선주 ) 0 만주 
평균거래량 (60일) 6.1 만주 
평균거래대금 (60일) 211 억원 
외국인지분 (보통주 ) 54.02%  
주요주주    
Aphrodite Acquisition Holdings LLC   42.49%  
 
Price & Relative Performance  
 
주가수익률 (%) 1개월 6개월 12개월 
절대주가  12.6 24.2 82.8 
상대주가  1.6 26.5 118.6  
   
1Q25 매출액  899억 (YoY +20.9%), 영업이익  390억 (YoY +62.6%)  
1Q25 매출액  899억원 (YoY + 20.9%), 영업이익  390억원 (YoY 62.6%, OPM 43.4%)로 
컨센서스  부합. 톡신 국내 매출은  인바운드  의료 관광으로  인해 YoY +13.4% 성장한  195
억원 기록. B2C 플랫폼  내 외국인  대상 광고 진행 등 인바운드  고수요  대응 중임에  따라 
하반기  기존 주요국  대비 객단가  약 5배 높은 중국인  입국 시 국내향  톡신 매출 성장 추정 
수출 톡신 매출은 408억원(YoY +19.0%)  기록. 아시아향  매출 149억원으로  해외향  내 
70% 비중 차지. 1분기는 공장 Capa 이슈로  판가 낮은 일본, 태국 등 판매 비중 낮추며 , 수
익성 좋은 대만, 호주 판매 호조. 중국의  경우 기존 아시아  내 비중 30% 대였으나 , 1분기 
내 50% 이상으로  추정. 중국 판매사  고성장  및 우호적  시장 환경 지속되는  것으로  판단. 
회사는  미국, 중국향  대량 선적 모멘텀  2분기 가이던스  유지. 의약품  관세 부과되어도  파트
너사 부담에  따라 휴젤의  수익성  약화는  제한적일  전망. 주주가치  제고를  위한 자사주  80
만주 중 30만주 소각 계획도  발표. 4월부터  신공장인  제 3공장 가동됨에  따라 톡신 고수요
에 대응 가능. 3공장 단일 연간 감가비는  약 100억원 추정되나 , 이미 컨센서스  반영된  것으
로 추정. 매월 긍정적인  1) 인바운드  데이터 , 2) 수출입  데이터  확인됨에  따라 긍정적인  섹
터 분위기  속 휴젤의  단기 주가 모멘텀은  미국 대량 선적일  것으로 판단, 25F PER 25 배로 
피어 평균 30배 대비 여전히  밸류에이션  매력도도  존재. 
투자의견  매수 및 목표주가  460,000원 유지  
휴젤의  투자의견  ‘매수’ 및 목표주가  460,000원 유지. 연간 기준 영업이익률 , 이익체력 , 
BM 및 미국 내 성장률까지  모든 지표에서  섹터 내 대형주  (클래시스 , 휴젤, 파마리서치 ) 
중 최대치  예상되나  여전히  3사 평균 25F PER 2 9배 수준임에도  휴젤 25배인 점 고려 시 
밸류에이션  매력도도  충분하다고  생각. 연간 기준 최선호주  제시 
050100150200250300350400
-100102030405060708090100110120130
24.05.17 24.08.17 24.11.17 25.02.17(천원) (%) KOSDAQ 상대수익률 (좌측)
휴젤주가 (우측)
Forecast earnings & Valuation  
12결산(십억원 ) 2023.12  2024.12  2025.12E  2026.12E  2027.12E  
매출액 (십억원 ) 320  373  457  558  697  
YoY(%)  13.5 16.7 22.6 22.0 24.9 
영업이익 (십억원 ) 118  166  225  303  414  
OP마진(%) 36.9 44.5 49.2 54.3 59.4 
순이익 (십억원 ) 98  143  202  307  681  
EPS(원) 7,517 10,985  15,214  23,097  51,235  
YoY(%)  62.4 46.1 38.5 51.8 121.8  
PER(배) 19.9 25.5 24.2 15.9 7.2 
PCR(배) 13.6 18.8 19.7 15.1 11.6 
PBR(배) 2.4 4.4 4.7 3.6 2.4 
EV/EBITDA( 배) 11.3 17.6 17.2 12.1 7.5 
ROE(%)  12.1 17.5 21.3 25.5 40.1 
 [제약/바이오/의료기기 ]  
정희령 책임연구원 
3771 -9730  
hr.jung  @iprovest.com  
 

휴젤  
1Q25 R e: 바람 한 점 없이 순항 중 
 
 2  Research Center  
 
2025/05/09 
[도표 1] 휴젤 분기 실적표  (단위: 십억원 ,%)  
 1Q24 2Q24 3Q24 4Q24 1Q25P  2Q25F  3Q25F  4Q25F  23 24P 25F 
매출액  74.3  95.5  105.1  98.2  89.9  122.5  110.2  131.6  319.7  373.2  457.4  
  YoY 15.4  17.1  23.9  10.4  20.9  28.3  4.9  34.0  13.5  16.7  22.6  
톡신 34.3  51.1  64.7  53.2  40.8  69.1  63.6  77.0  169.1  203.3  253.8  
   YoY 10.6  17.6  40.8  9.0  19.0  35.4  -1.7  44.6  5.3  20.2  24.9  
필러 29.3  36.5  29.9  32.0  34.4  43.1  33.1  36.7  117.7  127.7  147.4  
   YoY 12.7  20.1  -4.5  6.7  17.4  18.1  10.8  14.8  24.9  8.5  15.4  
  화장품  9.5  6.6  9.0  11.7  13.2  8.8  12.2  16.4  26.8  36.8  50.5  
   YoY 50.8  11.0  20.0  20.0  31.0  33.0  35.0  40.0  27.6  37.3  37.3  
  기타 1.3  1.3  1.5  1.3  1.5  1.4  1.4  1.5  6.0  5.4  5.7  
   YoY 30.0  -27.8  20.0  15.0  12.0  11.0  -10.0  15.0  -66.1  -10.0  6.4  
매출총이익  57.1  71.6  82.9  76.0  69.1  97.0  86.5  104.1  246.2  287.5  359.9  
    YoY 14.0  13.8  25.1  13.4  21.0  35.6  4.4  37.0  12.5  16.8  25.2  
    GPM 76.8  74.9  78.8  77.4  76.9  79.2  78.5  79.1  77.0  77.0  78.7  
영업이익  24.0  42.5  53.4  46.6  39.0  65.3  52.4  71.0  117.8  166.4  225.1  
    YoY 29.5  51.8  54.5  26.7  62.6  53.6  -1.8  52.6  16.2  41.3  35.3  
    OPM 32.2  44.5  50.8  47.4  43.4  53.3  47.6  54.0  36.8  44.6  49.2  
당기순이익  22.7  37.0  42.9  37.1  30.9  54.0  42.5  54.4  97.7  140.4  183.6  
    YoY 27.0  75.2  9.0  128.8  48.5  46.0  -1.0  46.7  60.9  43.7  30.8  
    NPM 28.0  38.7  40.9  37.7  34.4  44.1  38.6  41.3  29.1  37.6  40.1  
자료: 교보증권  리서치센터  
 
 
 
  
휴젤  
1Q25 R e: 바람 한 점 없이 순항 중 
 
 3  Research Center  
 
2025/05/09 
[휴젤 145020 ]   
포괄손익계산서  단위: 십억원   재무상태표  단위: 십억원 
   
12결산(십억원) 2013A  2014A  2015F  2016F  2017F   12결산(십억원) 2013A  2014A  2015F  2016F  2017F  
매출액 228,693  206,206  200,653  200,266  205,273   유동자산  110,760  115,146  123,720  121,232  118,188 
매출원가  137,696  128,279  123,483  125,177  127,931      현금및현금성자산  16,285  16,841  21,831  20,025  13,823  
매출총이익  90,996  77,927  77,170  75,089  77,342      매출채권  및 기타채권  27,876  28,234  29,516  28,950  30,699  
   매출총이익률  (%) 39.8  37.8  38.5  37.5  37.7      재고자산  19,135  17,318  18,570  17,621  18,157  
판매비와관리비  54,211  52,902  50,757  51,333  52,462      기타유동자산  47,465  52,753  53,803  54,637  55,511  
영업이익  36,785  25,025  26,413  23,756  24,880   비유동자산  103,315  115,277  122,734  128,335  136,741  
   영업이익률  (%) 16.1  12.1  13.2  11.9  12.1      유형자산  75,496  80,873  88,200  92,046  98,296  
EBITDA  53,230  43,078  45,422  43,319  45,565      관계기업투자금  6,422  5,232  4,784  4,517  4,481  
   EBITDA Margin (%)  23.3  20.9  22.6  21.6  22.2      기타금융자산  6,238  12,668  13,301  13,966  14,664  
영업외손익  1,579  2,850  -415  3,075  2,844      기타비유동자산  15,158  16,504  16,449  17,806  19,300  
   관계기업손익  504  343  1,096  1,260  1,450   자산총계  214,075  230,423  246,454  249,568  254,929  
   금융수익  8,015  8,260  8,992  9,304  9,472   유동부채  51,315  52,014  52,554  55,167  56,060  
   금융비용  -7,755  -7,294  -8,464  -8,696  -9,078      매입채무  및 기타채무  30,154  32,272  31,966  33,774  35,251  
   기타 816  1,542  -2,039  1,206  1,000      차입금 6,439  8,029  9,461  10,822  12,114  
법인세비용차감전순손익  38,364  27,875  25,998  26,831  27,723      유동성채무  2,426  1,779  1,690  1,605 177 
   법인세비용  7,890  4,481  6,906  6,632  6,693      기타유동부채  12,297  9,934  9,438  8,966  8,518  
계속사업순손익  30,475  23,394  19,092  20,199  21,030   비유동부채  12,744  10,321  10,746  12,005  13,008  
중단사업순손익  0  0  0  0  0      차입금 903 24 19 15 12 
당기순이익  30,475  23,394  19,092  20,199  21,030      사채 1,311  1,356  1,085  868 694 
   당기순이익률  (%) 13.3  11.3  9.5  10.1  10.2    기타비유동부채  10,530  8,941  9,642  11,121  12,302  
비지배지분순이익  654  312  356  356  370   부채총계  64,059  62,335  63,300  67,172  69,068  
지배지분순이익  29,821  23,082  18,736  19,843  20,660   지배지분  144,443  162,182  176,572  175,841  179,182  
   지배순이익률  (%) 13.0  11.2  9.3  9.9  10.1      자본금 898 898 898 898 898 
   매도가능금융자산평가  186  -232  132  132  132      자본잉여금  4,404  4,404  4,404  4,404  4,404  
   기타포괄이익  -1,193  -1,761  -1,775  -1,775  -1,775      이익잉여금  148,600  169,530  185,266  191,162  199,423  
포괄순이익  29,468  21,401  17,450  18,557  19,388      기타자본변동  -7,477  -8,495  -8,495  -14,623  -19,543  
비지배지분포괄이익  630  410  378  387  403   비지배지분  5,573  5,906  6,582  6,555  6,680  
지배지분포괄이익  28,838  20,991  17,071   18,169  18,985   자본총계  150,016  168,088  183,154  182,396  185,861  
주: K-IFRS 회계기준  개정으로  기존의  기타영업수익 /비용 항목은  제외됨   총차입금  11,161  11,266  12,323  13,370  13,050  
        
현금흐름표  단위: 십억원  주요 투자지표  단위: 원, 배, % 
   
12결산(십억원) 2013A  2014A  2015F  2016F  2017F   12결산(십억원) 2013A  2014A  2015F  2016F  2017F  
영업활동  현금흐름  46,707  36,975  29,963  37,659  35,457   EPS 200,519  154,020  124,681  134,101  145,046  
  당기순이익  30,475  23,394  19,092  20,199  21,030   PER 6.8 8.6 10.1 8.8 8.1 
  비현금항목의  가감 23,805  22,324  23,896  24,154  25,376   BPS 980,606  1,101,035  1,198,730  1,255,383  1,316,840  
    감가상각비  15,470  16,910  17,997  18,396  19,376   PBR 1.4 1.2 1.1 0.9 0.9 
    외환손익  0 0 864 907 953  EBITDAPS  312,876  253,205  266,982  259,088  281,853  
    지분법평가손익  -504 -343 -1,096  -1,260  -1,450   EV/EBITDA  3.5 4.1 3.6 3.3 3.3 
    기타 8,839  5,756  6,130  6,111  6,497   SPS 1,552,571  1,399,911  1,362,216  1,359,587  1,393,576  
  자산부채의  증감 -1,313  -3,837  -7,472  -1,316  -5,328   PSR 0.9 0.9 0.9 0.9 0.8 
기타현금흐름  -6,259  -4,906  -5,552  -5,379  -5,621   CFPS 124,578  77,444  31,802  83,606  53,806  
투자활동  현금흐름  -44,747  -32,806  -29,279  -25,998  -29,494   DPS 14,300  20,000  20,000  30,000  30,000  
  투자자산  -21 -4,715  911 862 788        
  유형자산  -23,158  -22,043  -25,523  -22,152  -25,532   재무비율     단위: 원, 배, % 
  기타 -21,568  -6,049  -4,667  -4,707  -4,749   12결산(십억원) 2013A  2014A  2015 F 2016F  2017F  
재무활동  현금흐름  -4,137  -3,057  4,862  -12,912  -11,610   성장성      
  단기차입금  -1,862  1,833  1,432  1,360  1,292    매출액 증가율 13.7 -9.8 -2.7 -0.2 2.5 
  사채 -1,342  -1,559  -271 -217 -174   영업이익  증가율 26.6 -32.0 5.5 -10.1 4.7 
  장기차입금  0 0 -5 -4 -4   순이익 증가율 27.8 -23.2 -18.4 5.8 4.1 
  자본의 증가(감소) 0 0 0 0 0  수익성      
  현금배당  -1,250  -2,234  -3,000  -2,917  -3,789    ROIC 32.9 22.1 19.0 16.6 16.8 
  기타 316 -1,098  6,706  -11,134  -8,936    ROA 15.1 10.4 7.9 8.0 8.2 
현금의 증감 -2,507  556 4,991  -1,807  -6,202    ROE 22.8 15.1 11.1 11.3 11.6 
기초 현금 18,791  16,285  16,841  21,831  20,025   안정성      
기말 현금 16,285  16,841  21,831  20,025  13,823    부채비율  42.7 37.1 34.6 36.8 37.2 
NOPLAT  29,220  21,003  19,397  17,884  18,873    순차입금비율  5.2 4.9 5.0 5.4 5.1 
FCF 21,195  13,176  5,411  13,979  8,698    이자보상배율  72.2 42.2 40.3 33.0 35.4 
자료: 삼성전자 , 교보증권  리서치센터  
  
휴젤  
1Q25 R e: 바람 한 점 없이 순항 중 
 
 4  Research Center  
 
2025/05/09 
휴젤 최근 2년간 목표주가  변동추이  
 
 
 
 
 
 
최근 2년간 목표주가  및 괴리율  추이  
일자 투자의견  목표주가  괴리율  
일자 투자의견  목표주가  괴리율  
평균 최고/최저 평균 최고/최저 
2025.03.25  매수 460,000  (26.61) (22.17)      
2025.04.15  매수 460,000  (24.75) (19.13)      
2025.05 .09 매수 460,000         
          
          
          
          
          
          
          
          
자료: 교보증권  리서치센터  
 
 
 
 
 
 
 
 
 
 
 
050100150200250300350400450500
23.05.08 23.11.08 24.05.08 24.11.08 25.05.08주가 목표주가(천원)
휴젤  
1Q25 R e: 바람 한 점 없이 순항 중 
 
 5  Research Center  
 
2025/05/09 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
■ Compliance Notice  ■  
이 자료에  게재된  내용들은  작성자의  의견을  정확하게  반영하고  있으며 , 외부의  부당한  압력이나  간섭 없이 작성되었음을  확인합니다 . 
 
이 조사자료는  당사 리서치센터가  신뢰할  수 있는 자료 및 정보로부터  얻어진  것이나 , 당사가  그 정확성이나  완전성을  보증하는  것이 아닙니다 . 따라서  이 조사자료는  투자참고자료로만  활용하시기  바라며 , 어떠한  경우에
도 고객의  증권투자  결과에  대한 법적 책임소재의  증빙자료로  사용될  수 없습니다 . 또한 이 조사자료의  지적재산권은  당사에  있으므로  당사의  허락 없이 무단 복제 및 배포할  수 없습니다 . 
 
당사 리서치센터  연구원은  고객에게  카카오톡  메신저  등으로  개별 접촉하지 않습니다 . 당사 연구원  사칭 사기 등에 주의하시기  바랍니다 . 
 
ㆍ 동 자료는  제공시점  현재 기관투자가  또는 제3자에게  사전 제공한  사실이  없습니다 . 
ㆍ 전일기준  당사에서  1% 이상 보유하고  있지 않습니다 .  
ㆍ 추천종목은  전일기준  조사분석  담당자  및 그 배우자  등 관련자가  보유하고  있지 않습니다 . 
 
■ 투자의견  비율공시  및 투자등급관련사항  ■   기준일자 _2025.03.31 
 구분 Buy(매수) Trading Buy (매수) Hold(보유) Sell(매도)  
 비율 96.5 % 2.8% 0.7% 0.0%  
 
[ 업종 투자의견  ]  
Overweight (비중확대 ): 업종 펀더멘털의  개선과  함께 업종주가의  상승 기대  Neutral (중립): 업종 펀더멘털상의  유의미한  변화가  예상되지  않음  
Underweight (비중축소 ): 업종 펀더멘털의  악화와  함께 업종주가의  하락 기대  
 
[ 기업 투자기간  및 투자등급  ]  향후 6개월 기준, 2015.6.1(Strong Buy 등급 삭제)  
Buy(매수): KOSPI 대비 기대수익률  10%이상  Trading Buy: KOSPI 대비 10%이상 초과수익  예상되나  불확실성  높은 경우  
Hold(보유): KOSPI 대비 기대수익률  -10~10%                                 Sell(매도): KOSPI 대비 기대수익률  -10% 이하 
 
 
 
",2025-05-10 13:46:44
