title,content,source,url,published_at,collected_at
"증시 3천은 지켰다quot경기회복 불씨 꺼질라quot 정부, 긴급 점검",앵커 새 정부 들어 추경 등 정책에 대한 기대감이 커지면서 모처럼 활기를 띠던 우리 경제에도 타격이 우려되고 있습니다. 다만 코스피는 오늘 3천 포인트를 지켰는데요. 정부는 대내외 경제상황이 급변할 것에...,네이버뉴스,https://n.news.naver.com/mnews/article/214/0001431930?sid=101,2025-06-23 20:02:00+09:00,2025-06-24 00:31:24.227467
"美, 이란 핵시설 정밀타격 호르무즈 해협 봉쇄 우려에 시장 긴장","중동 지역의 긴장이 고조되는 가운데, 글로벌 증시는 소폭 상승세를 나타냈고 유가는 앞서 급등했던 흐름에서 일부 차익이 실현되며 상승분을 일부 반납했다. 지난 토요일 저녁(현지시간), 미국이 이란 내 핵시설 세...",네이버뉴스,https://www.tokenpost.kr/news/international/260196,2025-06-23 19:44:00+09:00,2025-06-24 00:31:24.227467
亞증시종합 중동발 리스크오프 소화 후 낙폭 대거 반납,국제경제부 23일 아시아 주요 증시는 주말에 있었던 중동 무력 충돌 사태를 반영해 하락 출발했으나... 일본 일본 도쿄증시는 중동발 긴장 고조에 하락 출발했으나 낙폭을 점차 줄인 후 마무리했다....,네이버뉴스,https://news.einfomax.co.kr/news/articleView.html?idxno=4361580,2025-06-23 19:36:00+09:00,2025-06-24 00:31:24.227467
중동 분쟁에 증시환율 불안급박하게 돌아간 금융권,"중동 정세 불안이 커지면서 오늘(23일) 하루 우리 금융시장도 흔들렸습니다. 3000을 넘으며 랠리를 이어왔던 코스피는 악재를 만나 잠시 흔들렸고, 안정을 보였던 환율도 18원 넘게 치솟았습니다. 김태형 기자입니다....",네이버뉴스,https://n.news.naver.com/mnews/article/057/0001892885?sid=101,2025-06-23 19:30:00+09:00,2025-06-24 00:31:24.227467
"신한은행, 다시한번 코리아 호응 속 국내 주식형 펀드 가입금액 1천억...",신한은행 관계자는 quot최근 국내 증시에 대한 기대감과 함께 다시 한번 국내 상장기업에 주목하고 펀드 상품 이해도를 높이는 다양한 콘텐츠와 정보를 적극 제공하겠다quot며 quot앞으로도 신한을 선택해 주시는 고객의 수익률...,네이버뉴스,http://www.bizwnews.com/news/articleView.html?idxno=105809,2025-06-23 19:26:00+09:00,2025-06-24 00:31:24.227467
중동발 리스크에 코스피 롤러코스터개미의 힘으로 3000 고지 지켜...,최근 격화되는 중동발 지정학적 리스크로 23일 한국 증시가 출렁했으나 이후 회복해 약보합 마감했다. 정부는 금융시장의 영향을 점검하고 변동성 확대를 경고했다. 이날 코스피는 전장 대비 29.64포인트(0.98) 내린...,네이버뉴스,https://n.news.naver.com/mnews/article/658/0000111300?sid=101,2025-06-23 19:26:00+09:00,2025-06-24 00:31:24.227467
코스피 상승세 꺾였다호르무즈 안 막혔는데 이미 경고등,"증시 상승세는 멈췄고, 원달러 환율도 하루 만에 20원 가까이 치솟았습니다. 이란이 호르무즈 해협을 원천 봉쇄하기까지 하면 우리나라도 치명타를 입을 수밖에 없는데 우리 경제에 미칠 여파, 공다솜 기자가...",네이버뉴스,https://n.news.naver.com/mnews/article/437/0000445718?sid=101,2025-06-23 19:24:00+09:00,2025-06-24 00:31:24.227467
도청도설 이재명노믹스,지난해 국내 증시는 대내외적 불안요소에 시달리며 부진을 면치 못했다. 연말 위헌적 비상계엄과 이어진... 이런 조치는 유동성 공급을 이끌어 증시 밸류에이션을 높이는 효과를 동반한다. 이 대통령은 후보...,네이버뉴스,https://n.news.naver.com/mnews/article/658/0000111294?sid=110,2025-06-23 19:17:00+09:00,2025-06-24 00:31:24.227467
중동발 위기에도 3000피 사수증권가는 우상향 기대도,"이에 국내 증권가에서는 중동 사태로 국내 증시 흐름의 조정은 불가피하지만, 그럼에도 상방 압력은 여전히... 물론 증시에도 큰 영향을 미친다는 게 지배적인 의견이다. 다만, 증권가에서는 미국이란 간 군사적...",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006047153?sid=101,2025-06-23 19:12:00+09:00,2025-06-24 00:31:24.227467
美이란 충돌에 코스피 3천선 공방 금주의 투자 캘린더,"이번 주 국내 증시는 중동발 지정학 리스크, 미국 연준 의장의 의회 청문회, 반도체 수출 규제 이슈 등... 키움증권 한지영 연구원은 quot주중 이란과 미국의 상호 대응 뉴스가 증시 변동성을 유발하겠지만...",네이버뉴스,https://www.econovill.com/news/articleView.html?idxno=700696,2025-06-23 19:08:00+09:00,2025-06-24 00:31:24.227467
"초점 트럼프의 이란 핵시설 폭격, 美 물가경기 불확실성 키워","실제로 이스라엘 텔아비브 증시 주요 지수(TA125)는 공습 이후 사상 최고치를 기록했다. 고용 둔화, 소비 냉각 우려도 겹쳐 한편 미국 노동시장도 점차 힘을 잃고 있다는 신호가 이어지고 있다. 오는 27일 발표될 예정인...",네이버뉴스,http://www.g-enews.com/ko-kr/news/article/news_all/2025062318585077079a1f309431_1/article.html,2025-06-23 19:00:00+09:00,2025-06-24 00:31:24.228462
"중동 갈등 고조정부, 금융유가 등 시장 안정 총력","중동사태 관련 증시상황 긴급 점검회의 (장소 23일 오전, 정부서울청사) 김병환 금융위원장도 금융당국과 한국거래소 등 유관기관과 함께 중동사태 관련 증시상황 긴급 점검회의를 가졌습니다. 김 위원장은 quot우리...",네이버뉴스,https://www.ktv.go.kr/content/view?content_id=730696,2025-06-23 19:00:00+09:00,2025-06-24 00:31:24.228462
중동 확전 여파에도 코스피 3000P 지켰다,김지원 KB증권 연구원은 시장은 호르무즈 해협 봉쇄 등 이란의 보복 가능성을 낮게 보고 있다며 유가와 아시아 증시 등이 장 초반 큰 변동성을 보였지만 점진적으로 안정됐다고 설명했다.,네이버뉴스,https://n.news.naver.com/mnews/article/005/0001785051?sid=101,2025-06-23 19:00:00+09:00,2025-06-24 00:31:24.228462
"대형 악재 만난 코스피, 3000선 지켜낼까",금융위원회는 이날 한국거래소와 증시 상황 긴급점검회의를 열고 외국인기관투자자 등 수급 상황을 점검했다. 김병환 금융위원장은 금융당국과 유관기관은 공조체계를 바탕으로 작은 변동성에도 경각심을...,네이버뉴스,https://n.news.naver.com/mnews/article/022/0004045875?sid=101,2025-06-23 18:57:00+09:00,2025-06-24 00:31:24.228462
중동 갈등에도 삼천피 사수환율은 급등,"중동 갈등이 장기화될 경우 환율 상단이 다시 1,400원대로 올라설 수 있다는 전망도 나오고 있습니다. 연합뉴스TV 김수빈입니다. 영상취재 기자 구본은 환율 코스피 코스닥 증시 중동분쟁 중동사태 호르무즈해협",네이버뉴스,https://n.news.naver.com/mnews/article/422/0000752458?sid=101,2025-06-23 18:57:00+09:00,2025-06-24 00:31:24.228462
"fn사설 호르무즈 봉쇄 위협, 최악 가정해 만반의 대비를",원자재 시장과 증시는 내내 요동쳤다. 서부텍사스산원유 선물가격은 23일 오전 3 넘게 급등했다. 미국의 이란 공습 전과 비교하면 13 올랐다. JP모건은 충돌이 중동 전역으로 확대될 경우 국제유가가 배럴당 130달러에 이를...,네이버뉴스,https://n.news.naver.com/mnews/article/014/0005367112?sid=110,2025-06-23 18:56:00+09:00,2025-06-24 00:31:24.228462
중동 리스크 확산에 금융권 비상 대응 체제 돌입,"23일 금융위원회는 금융감독원, 한국거래소 등 유관기관과 함께 유관기관 증시상황 긴급 점검회의를 개최했다. 이날 회의에서는 미국의 이란 군사개입에 대한 해외 시각과 국내 증시의 외국인기관투자자 등 수급...",네이버뉴스,http://www.sisafocus.co.kr/news/articleView.html?idxno=341497,2025-06-23 18:56:00+09:00,2025-06-24 00:31:24.228462
논현광장 기업성장성이 추가 랠리 부른다,이투데이이투데이 김한진 삼프로TV 이코노미스트 국내 증시가 모처럼 활짝 웃고 있다. 코스피는 지난 4월... 이들 대내 요인과 때마침 나라 밖의 상황도 우리 증시에 도움을 줬다. 즉 트럼프 정부가 고율의 관세 카드를...,네이버뉴스,https://www.etoday.co.kr/news/view/2481400,2025-06-23 18:52:00+09:00,2025-06-24 00:31:24.228462
미국의 억제력 되살아났다...고립주의 벗어나 국제질서 대수술,이스라엘 증시도 사상 최고치 기록 미국의 억제력이 돌아왔다. 22일(현지시간) 미국의 이란 핵시설... 미국의 이란 핵시설 공습 직후 이스라엘 증시는 환호성을 질렀다. 이날 이스라엘 텔아비브 증권거래소의 TA125는 1.8...,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005513527?sid=104,2025-06-23 18:52:00+09:00,2025-06-24 00:31:24.228462
"메타플래닛스트래티지, 비트코인 주권 경쟁2027년 21만 BTC 목표","세일러가 이끄는 전략적 비트코인 투자회사 스트래티지(Strategy)는 최근 1만 100BTC를 추가 매입했고, 이에 앞서 일본 도쿄증시에 상장된 메타플래닛(Metaplanet)도 1,111 BTC를 신규 매입하며 2025년 연말까지 3만 BTC...",네이버뉴스,https://www.tokenpost.kr/news/cryptocurrency/260180,2025-06-23 18:50:00+09:00,2025-06-24 00:31:24.228462
호르무즈 봉쇄 임박 트럼프는 quot이란 정권교체quot 경고최악 치닫는 중동...,아시아 증시는 장 초반 하락했지만 대부분 약보합 상태로 마무리했다. 코스피지수는 개인 순매수에 힘입어 전 거래일 대비 7.37p(0.24) 하락한 3014.47로 장을 마감했다. 이날 지수는 전장 대비 0.98 하락한 2992.20에...,네이버뉴스,https://n.news.naver.com/mnews/article/014/0005367098?sid=104,2025-06-23 18:48:00+09:00,2025-06-24 00:31:24.228462
주간 증시 전망 quot삼성SK 中반도체 공장에 美장비 제한quot 통보반도체...,"경제현장 오늘 주간 증시 전망 이승우 유진투자증권 리서치센터장 주간 증시, 반도체로 좁혀보겠습니다. 미국이 반도체 수출 통제를 강화합니다. 삼성전자와 SK하이닉스의 중국 공장에 대한 반도체 장비 수출을...",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000447484?sid=101,2025-06-23 18:44:00+09:00,2025-06-24 00:31:24.228462
집중진단 코스피 강세 지속 韓 관세 협상변수 일어날까?,코스피 3천을 뚫으며 기세 좋게 오르던 우리 증시에 최대 악재가 돌발했는데요. 시장은 우려보다 충격을 덜 받고 있죠. 이재명 정부 출범 후 증시 친화적인 정책 기대감으로 탄력을 받고 있는 우리 증시가 각종 리스크를...,네이버뉴스,https://n.news.naver.com/mnews/article/374/0000447483?sid=101,2025-06-23 18:44:00+09:00,2025-06-24 00:31:24.228462
중동 위기에도 아시아 증시는 차분왜? 이런뉴스,"미국의 이란 핵시설 공습과 이란의 호르무즈 해협 봉쇄 위협이 잇따르면서 중동 위기가 고조됐지만, 아시아 증시는 비교적 차분한 장세를 보였습니다. 오늘(23일) 아시아 주요 증시는 약세로 출발했지만, 오후 들어...",네이버뉴스,https://n.news.naver.com/mnews/article/056/0011975052?sid=121,2025-06-23 18:37:00+09:00,2025-06-24 00:31:24.228462
폭풍 매수 개미가 3천피 고지 지켜냈지만 환율이 오늘 증시,"한국거래소에 따르면 개인투자자는 이날 국내 증시에서 1조4973억원의 순매수세를 기록했다.... 변동성에 베팅한 개인투자자가 증시 하락을 막은 셈이다. 환율 다만, 원환율은 가파른 상승세를 기록했다....",네이버뉴스,https://n.news.naver.com/mnews/article/665/0000005270?sid=101,2025-06-23 18:37:00+09:00,2025-06-24 00:31:24.228462
"5일간 또 2배 오른 서클, 추격 매수사상최고 근접한 엔비디아 순매도...",서학개미들이 미국 증시에서 한 주만에 다시 순매도로 전환했다. 이스라엘과 이란간 분쟁이 고조되며 S... 한국예탁결제원에 따르면 서학개미들은 지난 1218일(결제일 기준 1620일) 사이에 미국 증시에서...,네이버뉴스,https://n.news.naver.com/mnews/article/008/0005211491?sid=101,2025-06-23 18:35:00+09:00,2025-06-24 00:31:24.228462
"중동 불안 최고조금융권, 리스크 관리 총력","23일 업계에 따르면 김병환 금융위원장은 이날 금융감독원, 한국거래소 등 유관기관과 증시상황 긴급 점검회의를 개최하고, 미국의 이란 군사개입에 대한 해외 시각과 국내 증시의 외국인기관투자자 등 수급 상황을...",네이버뉴스,http://www.enewstoday.co.kr/news/articleView.html?idxno=2293715,2025-06-23 18:35:00+09:00,2025-06-24 00:31:24.228462
"신한은행, 국내 주식형 펀드 가입액 1000억원 돌파",신한은행 관계자는 quot최근 국내 증시에 대한 기대감과 함께 다시 한번 국내 상장기업에 주목하고 펀드 상품 이해도를 높이는 다양한 콘텐츠 및 정보를 적극 제공하겠다quot며 quot앞으로도 신한을 선택해주시는 고객의...,네이버뉴스,http://www.whitepaper.co.kr/news/articleView.html?idxno=248107,2025-06-23 18:34:00+09:00,2025-06-24 00:31:24.228462
"신한은행, 국내 주식형 펀드 가입금액 1000억 돌파",신한은행 관계자는 quot최근 국내 증시에 대한 기대감과 함께 다시 한번 국내 상장기업에 주목하고 펀드 상품 이해도를 높이는 다양한 콘텐츠 및 정보를 적극 제공하겠다quot며 quot앞으로도 신한을 선택해주시는 고객의 수익률...,네이버뉴스,https://www.getnews.co.kr/news/articleView.html?idxno=827674,2025-06-23 18:34:00+09:00,2025-06-24 00:31:24.228462
서환마감 중동 리스크 고조로 1개월래 최고18.70원,"국내 증시는 장 초반 가파르게 하락했으나 꾸준히 낙폭을 반납해 코스피는 3,000 위에서 거래를 끝냈다. 최근 달러원 하락을 이끌었던 외국인들은 이날 유가증권시장에서 주식을 3천600억원어치 이상 순매도하며...",네이버뉴스,https://news.einfomax.co.kr/news/articleView.html?idxno=4361573,2025-06-23 18:32:00+09:00,2025-06-24 00:31:24.228462
호르무즈 해협 봉쇄 위기 반등 찾는 한국 경제 비상,"이란 핵시설에 대한 미국의 폭격 이후, 이란이 강력한 보복을 연일 강조하고 이스라엘도 전쟁을 멈출 뜻을 보이지 않으면서 중동의 짙은 전운이 걷히지 않고 있다. 특히 국제유가가 크게 출렁이는 가운데, 이란이...",네이버뉴스,https://n.news.naver.com/mnews/article/082/0001332030?sid=101,2025-06-23 18:28:00+09:00,2025-06-24 00:31:24.228462
스테이블코인 호재로 위메이드넥써쓰 등 다수 게임주 급상승,"23일 마감된 증시에서 가장 관심을 받은 게임주는 위메이드 관련주다. 먼저 위메이드는 장중 한때 29.08까지 상승했다가 전일 대비 27.6 상승한 43,000원에 장을 마감했다. 거래량은 97만 주였다. 그리고 자회사인...",네이버뉴스,http://www.gamevu.co.kr/news/articleView.html?idxno=41676,2025-06-23 18:28:00+09:00,2025-06-24 00:31:24.228462
코스피 3000 안착 가능성 커졌다,"최근 국내 증시가 이처럼 강세를 보이는 데는 몇 가지 요인이 있다. 이재명 정부 출범과 기대감 새 정부... 기대가 증시에 긍정적인 영향을 미치고 있다. 상법이 개정되면 쪼개기 상장, 이익 대비 짠 배당, 비정상적...",네이버뉴스,https://www.idomin.com/news/articleView.html?idxno=940116,2025-06-23 18:26:00+09:00,2025-06-24 00:31:24.228462
중국증시마감 중동 긴장에도 반등석유가스株 강세,"23일 중국 증시는 장중 반등한 후 꾸준히 상승폭을 확대한 후 마무리했다. 연합인포맥스의 세계주가지수 화면(화면번호 6511번)에 따르면 상하이종합지수는 21.69포인트(0.65) 상승한 3,381.58에, 선전종합지수는 18....",네이버뉴스,https://news.einfomax.co.kr/news/articleView.html?idxno=4361571,2025-06-23 18:24:00+09:00,2025-06-24 00:31:24.228462
"유럽 증시, 하락 출발유로스톡스 0.32독일 0.53",본 기사는 인포맥스 금융정보 단말기에서 2시간 더 빠른 16시 21분에 서비스된 기사입니다.,네이버뉴스,https://news.einfomax.co.kr/news/articleView.html?idxno=4361572,2025-06-23 18:24:00+09:00,2025-06-24 00:31:24.228462
공매도 실탄 대차잔고 급증 증시 랠리 발목 잡나,공매도 대기자금 성격인 대차거래 잔고는 주가 하락에 베팅하는 만큼 향후 증시 상승의 발목을 잡을 수... 국내 증시가 이달 들어 가파르게 오른만큼 과열 부담도 커 투자자들이 대차거래를 늘렸다는 게 전문가들의...,네이버뉴스,https://n.news.naver.com/mnews/article/014/0005367062?sid=101,2025-06-23 18:18:00+09:00,2025-06-24 00:31:24.228462
중동 위기마다 유가 급등코스피는 단기 충격,미국과 이란 간의 갈등이 재점화되며 국제유가가 80달러 선을 넘보는 가운데 국내 증시가 다시 한 번 중동... 국내 증시도 큰 타격을 입었는데요. 이란의 미사일 공격 후 첫 거래일이었던 4월 15일 코스피는 2 넘게...,네이버뉴스,https://n.news.naver.com/mnews/article/215/0001213766?sid=101,2025-06-23 18:17:00+09:00,2025-06-24 00:31:24.228462
하정우 이어 한성숙 발탁quotAI 정책 드라이브quot 네이버 시총 5위,김지원 KB증권 연구원은 시장이 이란의 보복 가능성을 낮게 본 영향으로 유가를 비롯해 미국 시간외 선물과 아시아 증시 등이 점진적으로 안정화 추세를 보였다고 분석했다.,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003450011?sid=101,2025-06-23 18:17:00+09:00,2025-06-24 00:31:24.228462
"亞증시 선방에 quot美 개입, 이스라엘 공습과 달라핵 위협 해소quot","23일 연합인포맥스 글로벌증시종합(7200)에 따르면 이날 오후 4시 8분 기준 중국 상하이종합지수는 0.65, 선전지수는 0.95 올라 거래를 마쳤고 홍콩 항셍 지수는 0.59, 항셍 H지수는 0.79 상승세를 나타냈다. 일본 닛케이225...",네이버뉴스,https://news.einfomax.co.kr/news/articleView.html?idxno=4361570,2025-06-23 18:16:00+09:00,2025-06-24 00:31:24.228462
오늘의 증시 일정 (6월 24일),"공모주청약뉴엔에이아이(NH, 1만5000원) 케이비제32호스팩(첫날, KB, 2000원) 유상납입일셀리드 추가상장키움증권(주식의 종류 변경) 예스티(CB) 오하임앤컴퍼니(주식매수선택권)",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005513515?sid=101,2025-06-23 18:14:00+09:00,2025-06-24 00:31:24.229465
결제송금 편의성 업그레이드 차별성 없으면 시장 퇴출,"현재 뉴욕 증시에서 서클인터넷은 주당 235달러에 거래되고 있다. 달러 기반 스테이블코인은 예치만으로 연 410의 수익률(APY)을 제공하는 투자 자산으로 주목받고 있다. 가상자산거래소 크라켄은 USDT에 5.5, 코인베이스는...",네이버뉴스,https://n.news.naver.com/mnews/article/082/0001332017?sid=101,2025-06-23 18:13:00+09:00,2025-06-24 00:31:24.229465
세계 원유 수송로 호르무즈 막히나 글로벌 경제 초긴장최악 치닫는 ...,"그럼에도 미국이 이란의 호르무즈해협 차단을 경고한 것은 한국과 일본을 중심으로 하는 미국의 동아시아 동맹국을 비롯, 원유 가격 상승과 증시 폭락 등 글로벌 경제에 심각한 악영향을 줄 수 있기 때문으로 풀이된다....",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005367035?sid=101,2025-06-23 18:10:00+09:00,2025-06-24 00:31:24.229465
"미래에셋운용, 전세계 주식 담는 ETF 출시 미국 외 투자 늘려야",미래에셋은 도널드 트럼프 2기 행정부의 관세 정책과 제조업 부활 움직임이 증시 불안정과 달러 약세로 이어지자 그룹 전체적으로 투자처 다변화에 속도를 내고 있다. 정의현 미래에셋운용 ETF운용본부장은...,네이버뉴스,https://n.news.naver.com/mnews/article/366/0001087276?sid=101,2025-06-23 18:09:00+09:00,2025-06-24 00:31:24.229465
중동 불안에도 삼천피 사수개미 홀로 1조 매수,국내 증시는 오전 한때 1 넘게 빠졌지만 다시 회복되면서 삼천피는 지켰는데요. 중동 불안이 최고조인... 동시에 이란이 미국에 대한 소극적인 대응에 그치자 아시아 증시 모두 개장 후 주저앉았다 회복세를...,네이버뉴스,https://n.news.naver.com/mnews/article/374/0000447466?sid=101,2025-06-23 18:07:00+09:00,2025-06-24 00:31:24.229465
"삼성자산운용, 삼성ESG밸류채권제1호펀드 수익률 1위한국투자신탁운...",최근 국내 증시의 단기간 급등과 이스라엘의 이란 공격 등 글로벌 변수 여파로 경기 불확실성이 공존하는 가운데 차별화된 운용 전략을 통해 안정적인 성과와 투자 전략에 대한 시장의 신뢰를 받는 것으로 풀이된다....,네이버뉴스,http://www.sisaon.co.kr/news/articleView.html?idxno=172425,2025-06-23 18:06:00+09:00,2025-06-24 00:31:24.229465
중동 불안에 코스피 장중 3000 붕괴환율은 급등,"전날 이란 핵개발 시설 3곳에 대한 미군의 공습 여파가 가장 먼저 열린 아시아 증시를 강타한 영향이다. 이날 이란이 호르무즈 해협 봉쇄 카드를 꺼내들며 중동 지역 긴장은 더 고조됐다. 장중 2,970대까지 밀렸던...",네이버뉴스,https://n.news.naver.com/mnews/article/469/0000872005?sid=101,2025-06-23 18:03:00+09:00,2025-06-24 00:31:24.229465
"신한銀, 국내 주식형 펀드 가입금액 1000억원 돌파",신한은행 관계자는 quot최근 국내 증시에 대한 기대감과 함께 다시 한번 국내 상장기업에 주목하고 펀드 상품 이해도를 높이는 다양한 콘텐츠 및 정보를 적극 제공하겠다quot며 quot앞으로도 신한을 선택해주시는 고객의 수익률...,네이버뉴스,https://www.greenpostkorea.co.kr/news/articleView.html?idxno=302369,2025-06-23 18:02:00+09:00,2025-06-24 00:31:24.229465
한성숙배경훈 장관 발탁,LG는 이재명 대통령의 증시 부양 공약과 지주사 주가 상승 흐름에 힘입어 상승세를 이어가고 있었다. 지난 4월에 6만원대에 불과했던 LG 주가는 대선 직전인 5월 말 7만원대에 진입했고 이날 8만원을 돌파했다. 장중...,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005513509?sid=101,2025-06-23 18:00:00+09:00,2025-06-24 00:31:24.229465
"카카오페이, 스테이블코인 핵심 수혜 부각에 급등 증시 이슈","카카오페이가 원화 스테이블코인 수혜주로 주목되면서 주가가 급등했다. 23일 카카오페이는 전 거래일 대비 15.58 오른 9만2000원에 거래를 마쳤다. 유진투자증권은 23일 원화 스테이블코인 도입과 관련, 선불충전금을...",네이버뉴스,https://n.news.naver.com/mnews/article/243/0000080098?sid=101,2025-06-23 18:00:00+09:00,2025-06-24 00:31:24.229465
23일 마감시황 개인들의 매수세에 힙입어 코스피 3000선 유지,"아시아 증시 등 장 초반 변동성 흐름 보였으나 점진적으로 안정화 추세를 보였다. 전주말 중동발 지정학적 위기가 확대되었고, 미국이 이란 핵시설을 직접 공격함에 따라 불안심리 반영되어, 증시는 하락출발했다....",네이버뉴스,https://www.getnews.co.kr/news/articleView.html?idxno=827669,2025-06-23 17:58:00+09:00,2025-06-24 00:31:24.229465
"블랙록, 이더리움(ETH) 257억 원 상당 코인베이스로 이체대규모 매도...","하지만 현 시점에서 블랙록과 같은 대형 기관투자가가 ETH를 매도할 경우, 시세에 적지 않은 충격을 줄 수 있다는 점에서 투자자들의 경계는 더욱 고조되고 있다. 이번 여파는 단순히 블랙록에 국한되지 않는다. 같은...",네이버뉴스,https://www.tokenpost.kr/news/cryptocurrency/260303,2025-06-24 00:30:00+09:00,2025-06-24 00:31:24.414661
아파트값 급등하자 뚝 떨어진 전세가율,"매매가와 전셋값 차이가 벌어지면서 갭 투자는 줄어들 것으로 보인다. 매매 우위 시장이 견고한 모습이다. 부동산R114가 23일 서울 25개 자치구 아파트 157만 가구(임대 제외)의 평균 가격을 표본 분석한 결과, 올해...",네이버뉴스,https://n.news.naver.com/mnews/article/005/0001785103?sid=101,2025-06-24 00:29:00+09:00,2025-06-24 00:31:24.415658
김승현 논설위원이 간다 봉준호의 추억 털어내고 AI 미래도시 꿈...,정책과 투자가 직주락 도시 선순환 만들어 AI시대 선도하겠다 자신감 아메카가 대형 화면을 통해 이... 수도권정비계획법에 의해 다른 도시들이 규제를 받고 화성은 성장관리권역으로 투자가 가능했던 것이 가장...,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003450075?sid=110,2025-06-24 00:24:00+09:00,2025-06-24 00:31:24.415658
"팜플리아노의 프로캡, IPO 추진비트코인 기반 금융 플랫폼으로 1조 원...","암호화폐 투자자 앤서니 팜플리아노(Anthony Pompliano)가 설립한 이 회사는 SPAC(기업인수목적회사)인... 이 가운데 2억 3,500만 달러(약 3,267억 원)는 전환사채 형태로 조달됐으며, 나머지는 지분 투자로 유치됐다....",네이버뉴스,https://www.tokenpost.kr/news/cryptocurrency/260301,2025-06-24 00:20:00+09:00,2025-06-24 00:31:24.415658
이란 핵시설 공습 후 뉴욕 증시 혼조세유가는 상승세 유지,"시장조사 업체 바이털 놀리지의 애덤 크리사풀리 애널리스트는 quot이란이 호르무즈 해협 봉쇄를 위협한 것은 사실이지만, 현재 투자자들은 석유 시장 붕괴에 대한 과도한 반응은 보이고 있지 않다quot며 quot이란과 그 연계...",네이버뉴스,https://www.cbci.co.kr/news/articleView.html?idxno=506564,2025-06-24 00:20:00+09:00,2025-06-24 00:31:24.415658
연준 보먼도quot7월 금리 인하 지지quot두번째 비둘기발언,이 기사는 국내 최대 해외 투자정보 플랫폼 한경 글로벌마켓에 게재된 기사입니다. 연방준비제도 이사회의 감독 담당 부의장인 미셸 보먼은 23일(현지시간) 7월에 금리를 인하하는 것을 지지할 수도 있다고 밝혔다. 보먼의...,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005148542?sid=101,2025-06-24 00:20:00+09:00,2025-06-24 00:31:24.415658
시론 부동산시장 왜곡해 온 똘똘한 한 채 유도 정책,"강남 아파트에 투자하고 싶다는 것이었다. 20년 전에 매입한 충청권 아파트값은 2배가 안 됐는데, 강남... 한 가구가 두 채 이상의 주택을 보유하는 것은 투자 또는 투기라는 단순 논리가 초래한 비극적 상황이다. 단 한...",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003450069?sid=110,2025-06-24 00:18:00+09:00,2025-06-24 00:31:24.415658
"아우토크립트, 24일 수요예측 진행...희망공모가주관사는?",아우토크립트는 2427일 기관투자자 대상 수요예측을 통해 공모가를 확정할 예정이다. 공모가 희망 범위 1만 87002만 2000원이며 공모금액 상단 기준 308억원이다. 상장주관사는 대신증권이다. 한편...,네이버뉴스,https://www.gukjenews.com/news/articleView.html?idxno=3306295,2025-06-24 00:16:00+09:00,2025-06-24 00:31:24.415658
"로봇산업용협동로봇 관련주, 덩실덩실 케이엔알시스템로보스타...","휴림로봇은 AI가 적용된 휴머노이드 산업에 적극적으로 투자하고 있으며, AI 자율제조 솔루션 개발을 위해... 이외에도 팹리스, 로보틱스 등 미래 신사업과 부동산 자산개발, 벤처 투자 등 투자 부문을 통해 포트폴리오...",네이버뉴스,http://www.finomy.com/news/articleView.html?idxno=231880,2025-06-24 00:16:00+09:00,2025-06-24 00:31:24.415658
오늘 금시세(금값) 추이는세 가지 거대한 파고는?,본 기사는 투자 권유 기사가 절대 아닙니다. 해당 내용은 견해에 불과할 수 있으니 투자에 참고로 하거나 자료로 반영하시지 않기 바랍니다. 모든 투자는 각자의 판단으로 선택해서 하는 것으로 최종적 책임은...,네이버뉴스,https://www.cbci.co.kr/news/articleView.html?idxno=506501,2025-06-24 00:16:00+09:00,2025-06-24 00:31:24.415658
"베다, 크로스체인 볼트 확산 가속 위해 250억 원 투자 유치TVL 33억 달...","탈중앙금융(DeFi) 프로토콜인 베다(Veda)가 크로스체인 수익 상품 구축을 지원하는 볼트(Vault) 플랫폼의 확산을 가속화하기 위해 1,800만 달러(약 250억 원)의 투자금을 유치했다. 이번 투자 라운드는 벤처캐피털...",네이버뉴스,https://www.tokenpost.kr/news/blockchain/260298,2025-06-24 00:16:00+09:00,2025-06-24 00:31:24.415658
"365억19억, 수준이 다르다 중국, 명장 대신 생존형 감독 찾는다",이는 과거의 과도한 투자와 실패에서 비롯된 결과이기도 하다. 중국은 한때 전폭적인 투자를 아끼지 않았다. 2010년대 중후반 마르첼로 리피 전 이탈리아 대표팀 감독에게 2300만 유로(365억 원)를 안겼다. 당시 세계 최고...,네이버뉴스,https://m.sports.naver.com/kfootball/article/109/0005335133,2025-06-24 00:11:00+09:00,2025-06-24 00:31:24.416656
